,bvh_path,c3d_path,motion_npy_path,marker_npy_path,subject,activity,file_stem,frame_rate,avg_bone
638,dataset/all_bvh/subjects/111/111_36.bvh,dataset/clean_c3d/subjects/111/111_36.c3d,dataset/bvh_npy/subjects/111/111_36.npy,dataset/c3d_npy/subjects/111/111_36.npy,111,36,111_36,120.0,2.7351059729093157
639,dataset/all_bvh/subjects/77/77_09.bvh,dataset/clean_c3d/subjects/77/77_09.c3d,dataset/bvh_npy/subjects/77/77_09.npy,dataset/c3d_npy/subjects/77/77_09.npy,77,09,77_09,60.0,2.8187434295591656
640,dataset/all_bvh/subjects/77/77_10.bvh,dataset/clean_c3d/subjects/77/77_10.c3d,dataset/bvh_npy/subjects/77/77_10.npy,dataset/c3d_npy/subjects/77/77_10.npy,77,10,77_10,60.0,2.8187434295591656
641,dataset/all_bvh/subjects/77/77_30.bvh,dataset/clean_c3d/subjects/77/77_30.c3d,dataset/bvh_npy/subjects/77/77_30.npy,dataset/c3d_npy/subjects/77/77_30.npy,77,30,77_30,60.0,2.8187434295591656
642,dataset/all_bvh/subjects/77/77_26.bvh,dataset/clean_c3d/subjects/77/77_26.c3d,dataset/bvh_npy/subjects/77/77_26.npy,dataset/c3d_npy/subjects/77/77_26.npy,77,26,77_26,60.0,2.8187434295591656
643,dataset/all_bvh/subjects/77/77_24.bvh,dataset/clean_c3d/subjects/77/77_24.c3d,dataset/bvh_npy/subjects/77/77_24.npy,dataset/c3d_npy/subjects/77/77_24.npy,77,24,77_24,60.0,2.8187434295591656
644,dataset/all_bvh/subjects/77/77_27.bvh,dataset/clean_c3d/subjects/77/77_27.c3d,dataset/bvh_npy/subjects/77/77_27.npy,dataset/c3d_npy/subjects/77/77_27.npy,77,27,77_27,60.0,2.8187434295591656
645,dataset/all_bvh/subjects/77/77_16.bvh,dataset/clean_c3d/subjects/77/77_16.c3d,dataset/bvh_npy/subjects/77/77_16.npy,dataset/c3d_npy/subjects/77/77_16.npy,77,16,77_16,60.0,2.8187434295591656
646,dataset/all_bvh/subjects/77/77_31.bvh,dataset/clean_c3d/subjects/77/77_31.c3d,dataset/bvh_npy/subjects/77/77_31.npy,dataset/c3d_npy/subjects/77/77_31.npy,77,31,77_31,60.0,2.8187434295591656
647,dataset/all_bvh/subjects/77/77_12.bvh,dataset/clean_c3d/subjects/77/77_12.c3d,dataset/bvh_npy/subjects/77/77_12.npy,dataset/c3d_npy/subjects/77/77_12.npy,77,12,77_12,60.0,2.8187434295591656
648,dataset/all_bvh/subjects/77/77_21.bvh,dataset/clean_c3d/subjects/77/77_21.c3d,dataset/bvh_npy/subjects/77/77_21.npy,dataset/c3d_npy/subjects/77/77_21.npy,77,21,77_21,120.0,2.8187434295591656
649,dataset/all_bvh/subjects/77/77_23.bvh,dataset/clean_c3d/subjects/77/77_23.c3d,dataset/bvh_npy/subjects/77/77_23.npy,dataset/c3d_npy/subjects/77/77_23.npy,77,23,77_23,60.0,2.8187434295591656
650,dataset/all_bvh/subjects/77/77_33.bvh,dataset/clean_c3d/subjects/77/77_33.c3d,dataset/bvh_npy/subjects/77/77_33.npy,dataset/c3d_npy/subjects/77/77_33.npy,77,33,77_33,60.0,2.8187434295591656
651,dataset/all_bvh/subjects/77/77_14.bvh,dataset/clean_c3d/subjects/77/77_14.c3d,dataset/bvh_npy/subjects/77/77_14.npy,dataset/c3d_npy/subjects/77/77_14.npy,77,14,77_14,60.0,2.8187434295591656
652,dataset/all_bvh/subjects/77/77_22.bvh,dataset/clean_c3d/subjects/77/77_22.c3d,dataset/bvh_npy/subjects/77/77_22.npy,dataset/c3d_npy/subjects/77/77_22.npy,77,22,77_22,60.0,2.8187434295591656
653,dataset/all_bvh/subjects/77/77_18.bvh,dataset/clean_c3d/subjects/77/77_18.c3d,dataset/bvh_npy/subjects/77/77_18.npy,dataset/c3d_npy/subjects/77/77_18.npy,77,18,77_18,60.0,2.8187434295591656
654,dataset/all_bvh/subjects/77/77_34.bvh,dataset/clean_c3d/subjects/77/77_34.c3d,dataset/bvh_npy/subjects/77/77_34.npy,dataset/c3d_npy/subjects/77/77_34.npy,77,34,77_34,60.0,2.8187434295591656
655,dataset/all_bvh/subjects/77/77_01.bvh,dataset/clean_c3d/subjects/77/77_01.c3d,dataset/bvh_npy/subjects/77/77_01.npy,dataset/c3d_npy/subjects/77/77_01.npy,77,01,77_01,60.0,2.8187434295591656
656,dataset/all_bvh/subjects/77/77_05.bvh,dataset/clean_c3d/subjects/77/77_05.c3d,dataset/bvh_npy/subjects/77/77_05.npy,dataset/c3d_npy/subjects/77/77_05.npy,77,05,77_05,60.0,2.8187434295591656
657,dataset/all_bvh/subjects/77/77_20.bvh,dataset/clean_c3d/subjects/77/77_20.c3d,dataset/bvh_npy/subjects/77/77_20.npy,dataset/c3d_npy/subjects/77/77_20.npy,77,20,77_20,60.0,2.8187434295591656
658,dataset/all_bvh/subjects/77/77_25.bvh,dataset/clean_c3d/subjects/77/77_25.c3d,dataset/bvh_npy/subjects/77/77_25.npy,dataset/c3d_npy/subjects/77/77_25.npy,77,25,77_25,60.0,2.8187434295591656
659,dataset/all_bvh/subjects/77/77_15.bvh,dataset/clean_c3d/subjects/77/77_15.c3d,dataset/bvh_npy/subjects/77/77_15.npy,dataset/c3d_npy/subjects/77/77_15.npy,77,15,77_15,60.0,2.8187434295591656
660,dataset/all_bvh/subjects/77/77_06.bvh,dataset/clean_c3d/subjects/77/77_06.c3d,dataset/bvh_npy/subjects/77/77_06.npy,dataset/c3d_npy/subjects/77/77_06.npy,77,06,77_06,60.0,2.8187434295591656
661,dataset/all_bvh/subjects/77/77_08.bvh,dataset/clean_c3d/subjects/77/77_08.c3d,dataset/bvh_npy/subjects/77/77_08.npy,dataset/c3d_npy/subjects/77/77_08.npy,77,08,77_08,60.0,2.8187434295591656
662,dataset/all_bvh/subjects/77/77_29.bvh,dataset/clean_c3d/subjects/77/77_29.c3d,dataset/bvh_npy/subjects/77/77_29.npy,dataset/c3d_npy/subjects/77/77_29.npy,77,29,77_29,60.0,2.8187434295591656
663,dataset/all_bvh/subjects/77/77_19.bvh,dataset/clean_c3d/subjects/77/77_19.c3d,dataset/bvh_npy/subjects/77/77_19.npy,dataset/c3d_npy/subjects/77/77_19.npy,77,19,77_19,60.0,2.8187434295591656
664,dataset/all_bvh/subjects/77/77_02.bvh,dataset/clean_c3d/subjects/77/77_02.c3d,dataset/bvh_npy/subjects/77/77_02.npy,dataset/c3d_npy/subjects/77/77_02.npy,77,02,77_02,60.0,2.8187434295591656
665,dataset/all_bvh/subjects/77/77_04.bvh,dataset/clean_c3d/subjects/77/77_04.c3d,dataset/bvh_npy/subjects/77/77_04.npy,dataset/c3d_npy/subjects/77/77_04.npy,77,04,77_04,60.0,2.8187434295591656
666,dataset/all_bvh/subjects/77/77_28.bvh,dataset/clean_c3d/subjects/77/77_28.c3d,dataset/bvh_npy/subjects/77/77_28.npy,dataset/c3d_npy/subjects/77/77_28.npy,77,28,77_28,120.0,2.8187434295591656
667,dataset/all_bvh/subjects/77/77_32.bvh,dataset/clean_c3d/subjects/77/77_32.c3d,dataset/bvh_npy/subjects/77/77_32.npy,dataset/c3d_npy/subjects/77/77_32.npy,77,32,77_32,60.0,2.8187434295591656
668,dataset/all_bvh/subjects/77/77_11.bvh,dataset/clean_c3d/subjects/77/77_11.c3d,dataset/bvh_npy/subjects/77/77_11.npy,dataset/c3d_npy/subjects/77/77_11.npy,77,11,77_11,60.0,2.8187434295591656
669,dataset/all_bvh/subjects/77/77_03.bvh,dataset/clean_c3d/subjects/77/77_03.c3d,dataset/bvh_npy/subjects/77/77_03.npy,dataset/c3d_npy/subjects/77/77_03.npy,77,03,77_03,60.0,2.8187434295591656
670,dataset/all_bvh/subjects/77/77_13.bvh,dataset/clean_c3d/subjects/77/77_13.c3d,dataset/bvh_npy/subjects/77/77_13.npy,dataset/c3d_npy/subjects/77/77_13.npy,77,13,77_13,60.0,2.8187434295591656
671,dataset/all_bvh/subjects/77/77_07.bvh,dataset/clean_c3d/subjects/77/77_07.c3d,dataset/bvh_npy/subjects/77/77_07.npy,dataset/c3d_npy/subjects/77/77_07.npy,77,07,77_07,60.0,2.8187434295591656
672,dataset/all_bvh/subjects/77/77_17.bvh,dataset/clean_c3d/subjects/77/77_17.c3d,dataset/bvh_npy/subjects/77/77_17.npy,dataset/c3d_npy/subjects/77/77_17.npy,77,17,77_17,60.0,2.8187434295591656
673,dataset/all_bvh/subjects/143/143_05.bvh,dataset/clean_c3d/subjects/143/143_05.c3d,dataset/bvh_npy/subjects/143/143_05.npy,dataset/c3d_npy/subjects/143/143_05.npy,143,05,143_05,60.0,2.6146477108763055
674,dataset/all_bvh/subjects/143/143_23.bvh,dataset/clean_c3d/subjects/143/143_23.c3d,dataset/bvh_npy/subjects/143/143_23.npy,dataset/c3d_npy/subjects/143/143_23.npy,143,23,143_23,60.0,2.6146477108763055
675,dataset/all_bvh/subjects/143/143_39.bvh,dataset/clean_c3d/subjects/143/143_39.c3d,dataset/bvh_npy/subjects/143/143_39.npy,dataset/c3d_npy/subjects/143/143_39.npy,143,39,143_39,60.0,2.6146477108763055
676,dataset/all_bvh/subjects/143/143_07.bvh,dataset/clean_c3d/subjects/143/143_07.c3d,dataset/bvh_npy/subjects/143/143_07.npy,dataset/c3d_npy/subjects/143/143_07.npy,143,07,143_07,60.0,2.6146477108763055
677,dataset/all_bvh/subjects/143/143_15.bvh,dataset/clean_c3d/subjects/143/143_15.c3d,dataset/bvh_npy/subjects/143/143_15.npy,dataset/c3d_npy/subjects/143/143_15.npy,143,15,143_15,60.0,2.6146477108763055
678,dataset/all_bvh/subjects/143/143_32.bvh,dataset/clean_c3d/subjects/143/143_32.c3d,dataset/bvh_npy/subjects/143/143_32.npy,dataset/c3d_npy/subjects/143/143_32.npy,143,32,143_32,60.0,2.6146477108763055
679,dataset/all_bvh/subjects/143/143_27.bvh,dataset/clean_c3d/subjects/143/143_27.c3d,dataset/bvh_npy/subjects/143/143_27.npy,dataset/c3d_npy/subjects/143/143_27.npy,143,27,143_27,60.0,2.6146477108763055
680,dataset/all_bvh/subjects/143/143_09.bvh,dataset/clean_c3d/subjects/143/143_09.c3d,dataset/bvh_npy/subjects/143/143_09.npy,dataset/c3d_npy/subjects/143/143_09.npy,143,09,143_09,60.0,2.6146477108763055
681,dataset/all_bvh/subjects/143/143_17.bvh,dataset/clean_c3d/subjects/143/143_17.c3d,dataset/bvh_npy/subjects/143/143_17.npy,dataset/c3d_npy/subjects/143/143_17.npy,143,17,143_17,60.0,2.6146477108763055
682,dataset/all_bvh/subjects/143/143_02.bvh,dataset/clean_c3d/subjects/143/143_02.c3d,dataset/bvh_npy/subjects/143/143_02.npy,dataset/c3d_npy/subjects/143/143_02.npy,143,02,143_02,60.0,2.6146477108763055
683,dataset/all_bvh/subjects/143/143_24.bvh,dataset/clean_c3d/subjects/143/143_24.c3d,dataset/bvh_npy/subjects/143/143_24.npy,dataset/c3d_npy/subjects/143/143_24.npy,143,24,143_24,60.0,2.6146477108763055
684,dataset/all_bvh/subjects/143/143_36.bvh,dataset/clean_c3d/subjects/143/143_36.c3d,dataset/bvh_npy/subjects/143/143_36.npy,dataset/c3d_npy/subjects/143/143_36.npy,143,36,143_36,60.0,2.6146477108763055
685,dataset/all_bvh/subjects/143/143_34.bvh,dataset/clean_c3d/subjects/143/143_34.c3d,dataset/bvh_npy/subjects/143/143_34.npy,dataset/c3d_npy/subjects/143/143_34.npy,143,34,143_34,60.0,2.6146477108763055
686,dataset/all_bvh/subjects/143/143_22.bvh,dataset/clean_c3d/subjects/143/143_22.c3d,dataset/bvh_npy/subjects/143/143_22.npy,dataset/c3d_npy/subjects/143/143_22.npy,143,22,143_22,60.0,2.6146477108763055
687,dataset/all_bvh/subjects/143/143_16.bvh,dataset/clean_c3d/subjects/143/143_16.c3d,dataset/bvh_npy/subjects/143/143_16.npy,dataset/c3d_npy/subjects/143/143_16.npy,143,16,143_16,60.0,2.6146477108763055
688,dataset/all_bvh/subjects/143/143_30.bvh,dataset/clean_c3d/subjects/143/143_30.c3d,dataset/bvh_npy/subjects/143/143_30.npy,dataset/c3d_npy/subjects/143/143_30.npy,143,30,143_30,60.0,2.6146477108763055
689,dataset/all_bvh/subjects/143/143_41.bvh,dataset/clean_c3d/subjects/143/143_41.c3d,dataset/bvh_npy/subjects/143/143_41.npy,dataset/c3d_npy/subjects/143/143_41.npy,143,41,143_41,60.0,2.6146477108763055
690,dataset/all_bvh/subjects/143/143_37.bvh,dataset/clean_c3d/subjects/143/143_37.c3d,dataset/bvh_npy/subjects/143/143_37.npy,dataset/c3d_npy/subjects/143/143_37.npy,143,37,143_37,60.0,2.6146477108763055
691,dataset/all_bvh/subjects/143/143_29.bvh,dataset/clean_c3d/subjects/143/143_29.c3d,dataset/bvh_npy/subjects/143/143_29.npy,dataset/c3d_npy/subjects/143/143_29.npy,143,29,143_29,60.0,2.6146477108763055
692,dataset/all_bvh/subjects/143/143_11.bvh,dataset/clean_c3d/subjects/143/143_11.c3d,dataset/bvh_npy/subjects/143/143_11.npy,dataset/c3d_npy/subjects/143/143_11.npy,143,11,143_11,60.0,2.6146477108763055
693,dataset/all_bvh/subjects/143/143_10.bvh,dataset/clean_c3d/subjects/143/143_10.c3d,dataset/bvh_npy/subjects/143/143_10.npy,dataset/c3d_npy/subjects/143/143_10.npy,143,10,143_10,60.0,2.6146477108763055
694,dataset/all_bvh/subjects/143/143_26.bvh,dataset/clean_c3d/subjects/143/143_26.c3d,dataset/bvh_npy/subjects/143/143_26.npy,dataset/c3d_npy/subjects/143/143_26.npy,143,26,143_26,60.0,2.6146477108763055
695,dataset/all_bvh/subjects/143/143_04.bvh,dataset/clean_c3d/subjects/143/143_04.c3d,dataset/bvh_npy/subjects/143/143_04.npy,dataset/c3d_npy/subjects/143/143_04.npy,143,04,143_04,60.0,2.6146477108763055
696,dataset/all_bvh/subjects/143/143_40.bvh,dataset/clean_c3d/subjects/143/143_40.c3d,dataset/bvh_npy/subjects/143/143_40.npy,dataset/c3d_npy/subjects/143/143_40.npy,143,40,143_40,60.0,2.6146477108763055
697,dataset/all_bvh/subjects/143/143_31.bvh,dataset/clean_c3d/subjects/143/143_31.c3d,dataset/bvh_npy/subjects/143/143_31.npy,dataset/c3d_npy/subjects/143/143_31.npy,143,31,143_31,60.0,2.6146477108763055
698,dataset/all_bvh/subjects/143/143_19.bvh,dataset/clean_c3d/subjects/143/143_19.c3d,dataset/bvh_npy/subjects/143/143_19.npy,dataset/c3d_npy/subjects/143/143_19.npy,143,19,143_19,60.0,2.6146477108763055
699,dataset/all_bvh/subjects/143/143_14.bvh,dataset/clean_c3d/subjects/143/143_14.c3d,dataset/bvh_npy/subjects/143/143_14.npy,dataset/c3d_npy/subjects/143/143_14.npy,143,14,143_14,60.0,2.6146477108763055
700,dataset/all_bvh/subjects/143/143_06.bvh,dataset/clean_c3d/subjects/143/143_06.c3d,dataset/bvh_npy/subjects/143/143_06.npy,dataset/c3d_npy/subjects/143/143_06.npy,143,06,143_06,60.0,2.6146477108763055
701,dataset/all_bvh/subjects/143/143_35.bvh,dataset/clean_c3d/subjects/143/143_35.c3d,dataset/bvh_npy/subjects/143/143_35.npy,dataset/c3d_npy/subjects/143/143_35.npy,143,35,143_35,60.0,2.6146477108763055
702,dataset/all_bvh/subjects/143/143_01.bvh,dataset/clean_c3d/subjects/143/143_01.c3d,dataset/bvh_npy/subjects/143/143_01.npy,dataset/c3d_npy/subjects/143/143_01.npy,143,01,143_01,60.0,2.6146477108763055
703,dataset/all_bvh/subjects/143/143_21.bvh,dataset/clean_c3d/subjects/143/143_21.c3d,dataset/bvh_npy/subjects/143/143_21.npy,dataset/c3d_npy/subjects/143/143_21.npy,143,21,143_21,60.0,2.6146477108763055
704,dataset/all_bvh/subjects/143/143_38.bvh,dataset/clean_c3d/subjects/143/143_38.c3d,dataset/bvh_npy/subjects/143/143_38.npy,dataset/c3d_npy/subjects/143/143_38.npy,143,38,143_38,60.0,2.6146477108763055
705,dataset/all_bvh/subjects/143/143_28.bvh,dataset/clean_c3d/subjects/143/143_28.c3d,dataset/bvh_npy/subjects/143/143_28.npy,dataset/c3d_npy/subjects/143/143_28.npy,143,28,143_28,60.0,2.6146477108763055
706,dataset/all_bvh/subjects/143/143_13.bvh,dataset/clean_c3d/subjects/143/143_13.c3d,dataset/bvh_npy/subjects/143/143_13.npy,dataset/c3d_npy/subjects/143/143_13.npy,143,13,143_13,60.0,2.6146477108763055
707,dataset/all_bvh/subjects/143/143_33.bvh,dataset/clean_c3d/subjects/143/143_33.c3d,dataset/bvh_npy/subjects/143/143_33.npy,dataset/c3d_npy/subjects/143/143_33.npy,143,33,143_33,60.0,2.6146477108763055
708,dataset/all_bvh/subjects/143/143_12.bvh,dataset/clean_c3d/subjects/143/143_12.c3d,dataset/bvh_npy/subjects/143/143_12.npy,dataset/c3d_npy/subjects/143/143_12.npy,143,12,143_12,60.0,2.6146477108763055
709,dataset/all_bvh/subjects/143/143_20.bvh,dataset/clean_c3d/subjects/143/143_20.c3d,dataset/bvh_npy/subjects/143/143_20.npy,dataset/c3d_npy/subjects/143/143_20.npy,143,20,143_20,60.0,2.6146477108763055
710,dataset/all_bvh/subjects/143/143_18.bvh,dataset/clean_c3d/subjects/143/143_18.c3d,dataset/bvh_npy/subjects/143/143_18.npy,dataset/c3d_npy/subjects/143/143_18.npy,143,18,143_18,60.0,2.6146477108763055
711,dataset/all_bvh/subjects/143/143_25.bvh,dataset/clean_c3d/subjects/143/143_25.c3d,dataset/bvh_npy/subjects/143/143_25.npy,dataset/c3d_npy/subjects/143/143_25.npy,143,25,143_25,60.0,2.6146477108763055
712,dataset/all_bvh/subjects/143/143_08.bvh,dataset/clean_c3d/subjects/143/143_08.c3d,dataset/bvh_npy/subjects/143/143_08.npy,dataset/c3d_npy/subjects/143/143_08.npy,143,08,143_08,60.0,2.6146477108763055
713,dataset/all_bvh/subjects/143/143_42.bvh,dataset/clean_c3d/subjects/143/143_42.c3d,dataset/bvh_npy/subjects/143/143_42.npy,dataset/c3d_npy/subjects/143/143_42.npy,143,42,143_42,60.0,2.6146477108763055
714,dataset/all_bvh/subjects/143/143_03.bvh,dataset/clean_c3d/subjects/143/143_03.c3d,dataset/bvh_npy/subjects/143/143_03.npy,dataset/c3d_npy/subjects/143/143_03.npy,143,03,143_03,60.0,2.6146477108763055
715,dataset/all_bvh/subjects/24/24_01.bvh,dataset/clean_c3d/subjects/24/24_01.c3d,dataset/bvh_npy/subjects/24/24_01.npy,dataset/c3d_npy/subjects/24/24_01.npy,24,01,24_01,120.0,3.1194614019232265
716,dataset/all_bvh/subjects/107/107_08.bvh,dataset/clean_c3d/subjects/107/107_08.c3d,dataset/bvh_npy/subjects/107/107_08.npy,dataset/c3d_npy/subjects/107/107_08.npy,107,08,107_08,60.0,2.750061279102132
717,dataset/all_bvh/subjects/107/107_06.bvh,dataset/clean_c3d/subjects/107/107_06.c3d,dataset/bvh_npy/subjects/107/107_06.npy,dataset/c3d_npy/subjects/107/107_06.npy,107,06,107_06,60.0,2.750061279102132
718,dataset/all_bvh/subjects/107/107_07.bvh,dataset/clean_c3d/subjects/107/107_07.c3d,dataset/bvh_npy/subjects/107/107_07.npy,dataset/c3d_npy/subjects/107/107_07.npy,107,07,107_07,60.0,2.750061279102132
719,dataset/all_bvh/subjects/107/107_10.bvh,dataset/clean_c3d/subjects/107/107_10.c3d,dataset/bvh_npy/subjects/107/107_10.npy,dataset/c3d_npy/subjects/107/107_10.npy,107,10,107_10,60.0,2.750061279102132
720,dataset/all_bvh/subjects/107/107_05.bvh,dataset/clean_c3d/subjects/107/107_05.c3d,dataset/bvh_npy/subjects/107/107_05.npy,dataset/c3d_npy/subjects/107/107_05.npy,107,05,107_05,60.0,2.750061279102132
721,dataset/all_bvh/subjects/107/107_12.bvh,dataset/clean_c3d/subjects/107/107_12.c3d,dataset/bvh_npy/subjects/107/107_12.npy,dataset/c3d_npy/subjects/107/107_12.npy,107,12,107_12,60.0,2.750061279102132
722,dataset/all_bvh/subjects/107/107_03.bvh,dataset/clean_c3d/subjects/107/107_03.c3d,dataset/bvh_npy/subjects/107/107_03.npy,dataset/c3d_npy/subjects/107/107_03.npy,107,03,107_03,60.0,2.750061279102132
723,dataset/all_bvh/subjects/107/107_14.bvh,dataset/clean_c3d/subjects/107/107_14.c3d,dataset/bvh_npy/subjects/107/107_14.npy,dataset/c3d_npy/subjects/107/107_14.npy,107,14,107_14,60.0,2.750061279102132
724,dataset/all_bvh/subjects/107/107_02.bvh,dataset/clean_c3d/subjects/107/107_02.c3d,dataset/bvh_npy/subjects/107/107_02.npy,dataset/c3d_npy/subjects/107/107_02.npy,107,02,107_02,60.0,2.750061279102132
725,dataset/all_bvh/subjects/107/107_01.bvh,dataset/clean_c3d/subjects/107/107_01.c3d,dataset/bvh_npy/subjects/107/107_01.npy,dataset/c3d_npy/subjects/107/107_01.npy,107,01,107_01,60.0,2.750061279102132
726,dataset/all_bvh/subjects/107/107_04.bvh,dataset/clean_c3d/subjects/107/107_04.c3d,dataset/bvh_npy/subjects/107/107_04.npy,dataset/c3d_npy/subjects/107/107_04.npy,107,04,107_04,60.0,2.750061279102132
727,dataset/all_bvh/subjects/107/107_09.bvh,dataset/clean_c3d/subjects/107/107_09.c3d,dataset/bvh_npy/subjects/107/107_09.npy,dataset/c3d_npy/subjects/107/107_09.npy,107,09,107_09,60.0,2.750061279102132
728,dataset/all_bvh/subjects/107/107_13.bvh,dataset/clean_c3d/subjects/107/107_13.c3d,dataset/bvh_npy/subjects/107/107_13.npy,dataset/c3d_npy/subjects/107/107_13.npy,107,13,107_13,60.0,2.750061279102132
729,dataset/all_bvh/subjects/107/107_11.bvh,dataset/clean_c3d/subjects/107/107_11.c3d,dataset/bvh_npy/subjects/107/107_11.npy,dataset/c3d_npy/subjects/107/107_11.npy,107,11,107_11,60.0,2.750061279102132
730,dataset/all_bvh/subjects/08/08_04.bvh,dataset/clean_c3d/subjects/08/08_04.c3d,dataset/bvh_npy/subjects/08/08_04.npy,dataset/c3d_npy/subjects/08/08_04.npy,08,04,08_04,120.0,2.78038290446002
731,dataset/all_bvh/subjects/08/08_10.bvh,dataset/clean_c3d/subjects/08/08_10.c3d,dataset/bvh_npy/subjects/08/08_10.npy,dataset/c3d_npy/subjects/08/08_10.npy,08,10,08_10,120.0,2.78038290446002
732,dataset/all_bvh/subjects/08/08_01.bvh,dataset/clean_c3d/subjects/08/08_01.c3d,dataset/bvh_npy/subjects/08/08_01.npy,dataset/c3d_npy/subjects/08/08_01.npy,08,01,08_01,120.0,2.78038290446002
733,dataset/all_bvh/subjects/08/08_08.bvh,dataset/clean_c3d/subjects/08/08_08.c3d,dataset/bvh_npy/subjects/08/08_08.npy,dataset/c3d_npy/subjects/08/08_08.npy,08,08,08_08,120.0,2.78038290446002
734,dataset/all_bvh/subjects/08/08_11.bvh,dataset/clean_c3d/subjects/08/08_11.c3d,dataset/bvh_npy/subjects/08/08_11.npy,dataset/c3d_npy/subjects/08/08_11.npy,08,11,08_11,120.0,2.78038290446002
735,dataset/all_bvh/subjects/08/08_09.bvh,dataset/clean_c3d/subjects/08/08_09.c3d,dataset/bvh_npy/subjects/08/08_09.npy,dataset/c3d_npy/subjects/08/08_09.npy,08,09,08_09,120.0,2.78038290446002
736,dataset/all_bvh/subjects/08/08_07.bvh,dataset/clean_c3d/subjects/08/08_07.c3d,dataset/bvh_npy/subjects/08/08_07.npy,dataset/c3d_npy/subjects/08/08_07.npy,08,07,08_07,120.0,2.78038290446002
737,dataset/all_bvh/subjects/08/08_05.bvh,dataset/clean_c3d/subjects/08/08_05.c3d,dataset/bvh_npy/subjects/08/08_05.npy,dataset/c3d_npy/subjects/08/08_05.npy,08,05,08_05,120.0,2.78038290446002
738,dataset/all_bvh/subjects/08/08_02.bvh,dataset/clean_c3d/subjects/08/08_02.c3d,dataset/bvh_npy/subjects/08/08_02.npy,dataset/c3d_npy/subjects/08/08_02.npy,08,02,08_02,120.0,2.78038290446002
739,dataset/all_bvh/subjects/08/08_06.bvh,dataset/clean_c3d/subjects/08/08_06.c3d,dataset/bvh_npy/subjects/08/08_06.npy,dataset/c3d_npy/subjects/08/08_06.npy,08,06,08_06,120.0,2.78038290446002
740,dataset/all_bvh/subjects/08/08_03.bvh,dataset/clean_c3d/subjects/08/08_03.c3d,dataset/bvh_npy/subjects/08/08_03.npy,dataset/c3d_npy/subjects/08/08_03.npy,08,03,08_03,120.0,2.78038290446002
741,dataset/all_bvh/subjects/120/120_06.bvh,dataset/clean_c3d/subjects/120/120_06.c3d,dataset/bvh_npy/subjects/120/120_06.npy,dataset/c3d_npy/subjects/120/120_06.npy,120,06,120_06,120.0,2.941116967236001
742,dataset/all_bvh/subjects/120/120_13.bvh,dataset/clean_c3d/subjects/120/120_13.c3d,dataset/bvh_npy/subjects/120/120_13.npy,dataset/c3d_npy/subjects/120/120_13.npy,120,13,120_13,120.0,2.941116967236001
743,dataset/all_bvh/subjects/120/120_09.bvh,dataset/clean_c3d/subjects/120/120_09.c3d,dataset/bvh_npy/subjects/120/120_09.npy,dataset/c3d_npy/subjects/120/120_09.npy,120,09,120_09,120.0,2.941116967236001
744,dataset/all_bvh/subjects/120/120_12.bvh,dataset/clean_c3d/subjects/120/120_12.c3d,dataset/bvh_npy/subjects/120/120_12.npy,dataset/c3d_npy/subjects/120/120_12.npy,120,12,120_12,120.0,2.941116967236001
745,dataset/all_bvh/subjects/120/120_16.bvh,dataset/clean_c3d/subjects/120/120_16.c3d,dataset/bvh_npy/subjects/120/120_16.npy,dataset/c3d_npy/subjects/120/120_16.npy,120,16,120_16,120.0,2.941116967236001
746,dataset/all_bvh/subjects/120/120_19.bvh,dataset/clean_c3d/subjects/120/120_19.c3d,dataset/bvh_npy/subjects/120/120_19.npy,dataset/c3d_npy/subjects/120/120_19.npy,120,19,120_19,120.0,2.941116967236001
747,dataset/all_bvh/subjects/120/120_07.bvh,dataset/clean_c3d/subjects/120/120_07.c3d,dataset/bvh_npy/subjects/120/120_07.npy,dataset/c3d_npy/subjects/120/120_07.npy,120,07,120_07,120.0,2.941116967236001
748,dataset/all_bvh/subjects/120/120_17.bvh,dataset/clean_c3d/subjects/120/120_17.c3d,dataset/bvh_npy/subjects/120/120_17.npy,dataset/c3d_npy/subjects/120/120_17.npy,120,17,120_17,120.0,2.941116967236001
749,dataset/all_bvh/subjects/120/120_10.bvh,dataset/clean_c3d/subjects/120/120_10.c3d,dataset/bvh_npy/subjects/120/120_10.npy,dataset/c3d_npy/subjects/120/120_10.npy,120,10,120_10,120.0,2.941116967236001
750,dataset/all_bvh/subjects/120/120_14.bvh,dataset/clean_c3d/subjects/120/120_14.c3d,dataset/bvh_npy/subjects/120/120_14.npy,dataset/c3d_npy/subjects/120/120_14.npy,120,14,120_14,120.0,2.941116967236001
751,dataset/all_bvh/subjects/120/120_15.bvh,dataset/clean_c3d/subjects/120/120_15.c3d,dataset/bvh_npy/subjects/120/120_15.npy,dataset/c3d_npy/subjects/120/120_15.npy,120,15,120_15,120.0,2.941116967236001
752,dataset/all_bvh/subjects/120/120_21.bvh,dataset/clean_c3d/subjects/120/120_21.c3d,dataset/bvh_npy/subjects/120/120_21.npy,dataset/c3d_npy/subjects/120/120_21.npy,120,21,120_21,120.0,2.941116967236001
753,dataset/all_bvh/subjects/120/120_04.bvh,dataset/clean_c3d/subjects/120/120_04.c3d,dataset/bvh_npy/subjects/120/120_04.npy,dataset/c3d_npy/subjects/120/120_04.npy,120,04,120_04,120.0,2.941116967236001
